tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,_true_intent,_should_escalate
220,AmazonHelp,False,2019-06-03,"Apologies for the delay. I've checked and your refund for order 649525 was processed, it can take 3-5 business days to reflect. -MK",,219,refund_request,False
221,cust20682,True,2019-10-22,package 199096 arrived open and half the items missing @AmazonHelp,222,,delivery_issue,True
222,AmazonHelp,False,2019-03-12,"That's not okay, apologies. I've marked order 199096 as not-received and a reshipment is on the way. -MK",,221,delivery_issue,True
223,cust26750,True,2019-11-23,package 787923 arrived open and half the items missing @AmazonHelp,224,,delivery_issue,False
224,AmazonHelp,False,2019-12-22,"I'm really sorry to hear that. I've filed a replacement for order 787923, it'll ship today at no extra cost. -DS",,223,delivery_issue,False
225,cust73736,True,2019-04-08,@AmazonHelp your app keeps crashing every time I try to check my orders 😡,226,,general_complaint,False
226,AmazonHelp,False,2019-03-05,That's not the experience we want for you. Please DM us so we can look into this further. -MK,,225,general_complaint,False
227,cust91885,True,2019-03-24,hey @AmazonHelp where is my order #410160?? it's been 3 days,228,,order_status,False
228,AmazonHelp,False,2019-08-02,"I hear you, that's frustrating. Order 410160 left our facility yesterday and tracking will update within 24h. -RJ",,227,order_status,False
229,cust41348,True,2019-05-26,"@AmazonHelp refund for 481995 is taking forever, when will i see the money back",230,,refund_request,False
230,AmazonHelp,False,2019-08-27,"Apologies for the delay. I've checked and your refund for order 481995 was processed, it can take 3-5 business days to reflect. -MK",,229,refund_request,False
231,cust36174,True,2019-10-05,"@AmazonHelp placed order 485709 last week, still says 'preparing for shipment' wtf",232,,order_status,False
232,AmazonHelp,False,2019-05-02,"So sorry about this delay. I've looked into order 485709 and it's showing movement as of today, expected delivery tomorrow. -MK",,231,order_status,False
233,cust68893,True,2019-09-05,"can't sign in to my account, says 'suspicious activity' @AmazonHelp",234,,account_access,True
234,AmazonHelp,False,2019-07-03,"Sorry for the trouble! For account security, please DM us so we can help verify and restore access. -DS",,233,account_access,True
235,cust39430,True,2019-01-11,"so done with @AmazonHelp, nothing but problems this month",236,,general_complaint,True
236,AmazonHelp,False,2019-02-27,"I'm really sorry to hear about your experience. I'd like to make this right, can you DM us more details? -RJ",,235,general_complaint,True
237,cust71487,True,2019-08-20,"@AmazonHelp locked out of my account, reset link isn't working",238,,account_access,True
238,AmazonHelp,False,2019-01-03,"Sorry for the trouble! For account security, please DM us so we can help verify and restore access. -DS",,237,account_access,True
239,cust25970,True,2019-01-08,"@AmazonHelp any update on order 368355, tracking hasn't moved since 5 days ago",240,,order_status,False
240,AmazonHelp,False,2019-07-21,"I hear you, that's frustrating. Order 368355 left our facility yesterday and tracking will update within 24h. -RJ",,239,order_status,False
241,cust28818,True,2019-05-14,"@AmazonHelp item from order 753064 stopped working after 2 days, defective",242,,product_defect,False
242,AmazonHelp,False,2019-01-20,"I'm sorry about that! I've started a replacement for order 753064, no need to wait for the return. -RJ",,241,product_defect,False
243,cust76496,True,2019-09-18,package 352249 arrived open and half the items missing @amazonhelp 😡,244,,delivery_issue,False
244,AmazonHelp,False,2019-01-13,"I'm really sorry to hear that. I've filed a replacement for order 352249, it'll ship today at no extra cost. -DS",,243,delivery_issue,False
245,cust92346,True,2019-02-25,how do I cancel order 592972? placed it 10 mins ago @AmazonHelp 😡,246,,cancellation,False
246,AmazonHelp,False,2019-10-24,"Order 592972 has been cancelled successfully, refund (if charged) will process in 3-5 days. -DS",,245,cancellation,False
247,cust72722,True,2019-11-06,"@AmazonHelp item from order 448671 stopped working after 2 days, defective",248,,product_defect,False
248,AmazonHelp,False,2019-03-03,"Apologies for the mix-up. I've flagged order 448671 for a correct replacement, it'll ship today. -DS",,247,product_defect,False
249,cust62196,True,2019-09-16,"@AmazonHelp locked out of my account, reset link isn't working",250,,account_access,True
250,AmazonHelp,False,2019-05-02,That sounds concerning. Please send us a DM with your registered email so we can secure your account right away. -MK,,249,account_access,True
251,cust67272,True,2019-07-24,"@AmazonHelp received the wrong item for order 778324, ordered a charger got headphones 😡",252,,product_defect,False
252,AmazonHelp,False,2019-08-13,"Apologies for the mix-up. I've flagged order 778324 for a correct replacement, it'll ship today. -DS",,251,product_defect,False
253,cust88964,True,2019-03-18,package 295892 arrived open and half the items missing @AmazonHelp,254,,delivery_issue,True
254,AmazonHelp,False,2019-05-11,"That's not okay, apologies. I've marked order 295892 as not-received and a reshipment is on the way. -MK",,253,delivery_issue,True
255,cust56210,True,2019-10-14,"still waiting on order 183958 from @AmazonHelp, no tracking info at all",256,,order_status,False
256,AmazonHelp,False,2019-05-21,"So sorry about this delay. I've looked into order 183958 and it's showing movement as of today, expected delivery tomorrow. -MK",,255,order_status,False
257,cust89635,True,2019-11-26,"product from 160144 is clearly used/opened, not new as advertised @AmazonHelp",258,,product_defect,True
258,AmazonHelp,False,2019-08-02,"Apologies for the mix-up. I've flagged order 160144 for a correct replacement, it'll ship today. -DS",,257,product_defect,True
259,cust58760,True,2019-08-25,"still waiting on order 170499 from @AmazonHelp, no tracking info at all",260,,order_status,False
260,AmazonHelp,False,2019-02-19,"So sorry about this delay. I've looked into order 170499 and it's showing movement as of today, expected delivery tomorrow. -MK",,259,order_status,False
261,cust60723,True,2019-09-04,"@AmazonHelp placed order 655178 last week, still says 'preparing for shipment' wtf",262,,order_status,False
262,AmazonHelp,False,2019-05-25,"So sorry about this delay. I've looked into order 655178 and it's showing movement as of today, expected delivery tomorrow. -MK",,261,order_status,False
263,cust69250,True,2019-03-23,"never received order 838237, @AmazonHelp tracking says delivered but nothing here",264,,delivery_issue,False
264,AmazonHelp,False,2019-08-03,"So sorry for the trouble. I've escalated order 838237 to our carrier investigation team, you'll hear back in 24-48h. -RJ",,263,delivery_issue,False
265,cust93584,True,2019-03-26,"product from 815054 is clearly used/opened, not new as advertised @AmazonHelp",266,,product_defect,False
266,AmazonHelp,False,2019-06-17,"Apologies for the mix-up. I've flagged order 815054 for a correct replacement, it'll ship today. -DS",,265,product_defect,False
267,cust82305,True,2019-03-20,"never received order 227257, @AmazonHelp tracking says delivered but nothing here 😡",268,,delivery_issue,False
268,AmazonHelp,False,2019-02-03,"I'm really sorry to hear that. I've filed a replacement for order 227257, it'll ship today at no extra cost. -DS",,267,delivery_issue,False
269,cust99143,True,2019-09-12,package 517500 arrived open and half the items missing @AmazonHelp 😡,270,,delivery_issue,False
270,AmazonHelp,False,2019-03-27,"That's not okay, apologies. I've marked order 517500 as not-received and a reshipment is on the way. -MK",,269,delivery_issue,False
271,cust77908,True,2019-03-10,"product from 678083 is clearly used/opened, not new as advertised @AmazonHelp",272,,product_defect,False
272,AmazonHelp,False,2019-03-06,"I'm sorry about that! I've started a replacement for order 678083, no need to wait for the return. -RJ",,271,product_defect,False
273,cust26406,True,2019-11-10,"@AmazonHelp courier left order 843788 at the wrong address, this is the 2nd time",274,,delivery_issue,False
274,AmazonHelp,False,2019-10-18,"So sorry for the trouble. I've escalated order 843788 to our carrier investigation team, you'll hear back in 24-48h. -RJ",,273,delivery_issue,False
275,cust83874,True,2019-01-27,"@AmazonHelp any update on order 626986, tracking hasn't moved since 12 days ago",276,,order_status,False
276,AmazonHelp,False,2019-01-03,"I hear you, that's frustrating. Order 626986 left our facility yesterday and tracking will update within 24h. -RJ",,275,order_status,False
277,cust81509,True,2019-05-21,"still waiting on order 772612 from @amazonhelp, no tracking info at all",278,,order_status,False
278,AmazonHelp,False,2019-05-16,"I hear you, that's frustrating. Order 772612 left our facility yesterday and tracking will update within 24h. -RJ",,277,order_status,False
279,cust54589,True,2019-10-05,package 943776 arrived open and half the items missing @AmazonHelp,280,,delivery_issue,False
280,AmazonHelp,False,2019-06-28,"That's not okay, apologies. I've marked order 943776 as not-received and a reshipment is on the way. -MK",,279,delivery_issue,False
281,cust68929,True,2019-04-05,"@AmazonHelp someone else logged into my account, I didn't authorize this",282,,account_access,True
282,AmazonHelp,False,2019-02-02,"Sorry for the trouble! For account security, please DM us so we can help verify and restore access. -DS",,281,account_access,True
283,cust34881,True,2019-03-16,package 502810 arrived open and half the items missing @AmazonHelp,284,,delivery_issue,False
284,AmazonHelp,False,2019-09-15,"I'm really sorry to hear that. I've filed a replacement for order 502810, it'll ship today at no extra cost. -DS",,283,delivery_issue,False
285,cust16624,True,2019-05-16,@AmazonHelp I returned order 423528 2 weeks ago and still no refund,286,,refund_request,False
286,AmazonHelp,False,2019-10-27,"Apologies for the delay. I've checked and your refund for order 423528 was processed, it can take 3-5 business days to reflect. -MK",,285,refund_request,False
287,cust57964,True,2019-01-13,"@AmazonHelp someone else logged into my account, I didn't authorize this",288,,account_access,True
288,AmazonHelp,False,2019-01-19,"Sorry for the trouble! For account security, please DM us so we can help verify and restore access. -DS",,287,account_access,True
289,cust99181,True,2019-10-04,"@AmazonHelp this is fraud, I never ordered 304110 but got charged $89.99",290,,billing_dispute,False
290,AmazonHelp,False,2019-03-04,"I understand the concern - for account security I can't verify charges here, please DM us so we can look into order 304110. -RJ",,289,billing_dispute,False
291,cust27961,True,2019-12-11,"@AmazonHelp refund for 491326 is taking forever, when will i see the money back",292,,refund_request,True
292,AmazonHelp,False,2019-08-17,"I've gone ahead and issued the refund for order 491326 directly, you should see it within 5 business days. -RJ",,291,refund_request,True
293,cust49221,True,2019-10-11,"@AmazonHelp refund for 256175 is taking forever, when will i see the money back",294,,refund_request,False
294,AmazonHelp,False,2019-09-27,"Apologies for the delay. I've checked and your refund for order 256175 was processed, it can take 3-5 business days to reflect. -MK",,293,refund_request,False
295,cust86507,True,2019-05-26,"@AmazonHelp refund for 658198 is taking forever, when will i see the money back",296,,refund_request,False
296,AmazonHelp,False,2019-12-28,Sorry about that! I can see the return was received; refund for 658198 is being processed now. -DS,,295,refund_request,False
297,cust16731,True,2019-10-16,"can't sign in to my account, says 'suspicious activity' @AmazonHelp",298,,account_access,True
298,AmazonHelp,False,2019-03-17,That sounds concerning. Please send us a DM with your registered email so we can secure your account right away. -MK,,297,account_access,True
299,cust67807,True,2019-06-14,why does my statement show two charges for order 856215?? @AmazonHelp,300,,billing_dispute,True
